id	credit_id	payment_date	type_id	sum
41233	219	04.07.2022	1	35.68
41234	467	04.07.2022	2	74.03
41235	507	04.07.2022	2	50.83
41236	992	04.07.2022	2	201.32
41237	1169	04.07.2022	2	157.44
41238	1258	04.07.2022	2	27.47
41239	1303	04.07.2022	2	308.92
41240	1328	04.07.2022	1	236.28
41241	1331	04.07.2022	2	126.58
41242	1344	04.07.2022	2	462.27
41243	1514	04.07.2022	2	528.37
41244	1567	04.07.2022	2	310.49
41245	1642	04.07.2022	1	126.04
41246	1835	04.07.2022	1	154.44
41247	1921	04.07.2022	1	23.06
41248	1935	04.07.2022	1	107.14
41249	1964	04.07.2022	2	130.48
41250	1986	04.07.2022	2	7.57
41251	1993	04.07.2022	2	300.26
41252	2080	04.07.2022	2	46.98
41253	2131	04.07.2022	2	428.37
41254	2143	04.07.2022	2	84.85
41255	2146	04.07.2022	1	249.27
41256	2147	04.07.2022	2	342.19
41257	2209	04.07.2022	1	27.08
41258	2489	04.07.2022	2	601.66
41259	2502	04.07.2022	2	381.69
41260	2657	04.07.2022	2	18.41
41261	2669	04.07.2022	1	26.96
41262	2743	04.07.2022	2	708.06
41263	2748	04.07.2022	2	172.60
41264	2756	04.07.2022	1	397.62
41265	2771	04.07.2022	2	66.56
41266	2793	04.07.2022	2	183.77
41267	2801	04.07.2022	2	41.45
41268	2833	04.07.2022	2	88.92
41269	2837	04.07.2022	2	64.75
41270	2847	04.07.2022	1	132.77
41271	2850	04.07.2022	2	48.07
41272	2852	04.07.2022	2	53.03
41273	2864	04.07.2022	2	9.50
41274	2919	04.07.2022	2	40.50
41275	2924	04.07.2022	2	88.87
41276	2934	04.07.2022	1	172.52
41277	2942	04.07.2022	2	80.62
41278	2946	04.07.2022	2	57.96
41279	2946	04.07.2022	2	57.96
41280	2948	04.07.2022	2	35.92
41281	2957	04.07.2022	2	151.32
41282	2959	04.07.2022	2	44.77
41283	2960	04.07.2022	2	1.35
41284	2962	04.07.2022	1	213.79
41285	2990	04.07.2022	1	188.19
41286	3010	04.07.2022	1	169.43
41287	3020	04.07.2022	1	15.36
41288	3040	04.07.2022	2	158.34
41289	3041	04.07.2022	2	217.34
41290	3042	04.07.2022	2	84.72
41291	3057	04.07.2022	1	331.74
41292	3064	04.07.2022	1	195.69
41293	3082	04.07.2022	2	156.07
41294	3083	04.07.2022	1	80.23
41295	3110	04.07.2022	2	404.39
41296	3111	04.07.2022	2	52.13
41297	3165	04.07.2022	2	345.99
41298	3168	04.07.2022	2	33.14
41299	3186	04.07.2022	2	463.33
41300	3215	04.07.2022	2	45.44
41301	3218	04.07.2022	1	316.07
41302	3218	04.07.2022	2	1.20
41303	3231	04.07.2022	2	41.93
41304	3255	04.07.2022	2	250.67
41305	3258	04.07.2022	1	400.39
41306	3258	04.07.2022	2	64.83
41307	3263	04.07.2022	1	180.55
41308	3267	04.07.2022	2	11.50
41309	3267	04.07.2022	2	11.50
41310	3275	04.07.2022	2	869.42
41311	3282	04.07.2022	2	241.39
41312	3291	04.07.2022	1	1235.56
41313	3331	04.07.2022	1	218.35
41314	3340	04.07.2022	2	53.22
41315	3354	04.07.2022	2	25.89
41316	3371	04.07.2022	1	55.31
41317	3378	04.07.2022	1	285.98
41318	3398	04.07.2022	2	17.30
41319	3405	04.07.2022	2	255.80
41320	3408	04.07.2022	2	25.58
41321	3418	04.07.2022	2	27.25
41322	3423	04.07.2022	2	198.32
41323	3431	04.07.2022	2	431.28
41324	3435	04.07.2022	1	283.67
41325	3439	04.07.2022	2	63.73
41326	3465	04.07.2022	2	906.37
41327	3468	04.07.2022	1	214.38
41328	3469	04.07.2022	2	12.92
41329	3480	04.07.2022	2	47.70
41330	3487	04.07.2022	1	1067.66
41331	3504	04.07.2022	2	59.04
41332	3511	04.07.2022	2	117.94
41333	3519	04.07.2022	1	875.97
41334	3536	04.07.2022	2	223.83
41335	3545	04.07.2022	1	431.33
41336	3549	04.07.2022	2	15.34
41337	3555	04.07.2022	2	57.50
41338	3567	04.07.2022	2	183.78
41339	3574	04.07.2022	1	1046.31
41340	3579	04.07.2022	2	189.70
41341	3584	04.07.2022	2	12.79
41342	3588	04.07.2022	1	19.86
41343	3591	04.07.2022	2	20.20
41344	3596	04.07.2022	2	203.58
41345	3607	04.07.2022	1	241.50
41346	3611	04.07.2022	2	359.10
41347	3612	04.07.2022	2	43.68
41348	3614	04.07.2022	2	223.61
41349	3615	04.07.2022	1	224.29
41350	3621	04.07.2022	2	70.30
41351	3627	04.07.2022	2	38.14
41352	3636	04.07.2022	1	83.26
41353	3641	04.07.2022	1	453.16
41354	3646	04.07.2022	2	52.81
41355	3646	04.07.2022	2	52.81
41356	3652	04.07.2022	2	925.73
41357	3655	04.07.2022	2	7.51
41358	3661	04.07.2022	2	438.90
41359	3685	04.07.2022	2	8.64
41360	3688	04.07.2022	2	97.52
41361	3689	04.07.2022	2	12.13
41362	3713	04.07.2022	2	24.64
41363	3716	04.07.2022	1	312.60
41364	3717	04.07.2022	2	80.88
41365	3721	04.07.2022	2	415.66
41366	3725	04.07.2022	2	101.80
41367	3742	04.07.2022	2	2.73
41368	3743	04.07.2022	1	583.54
41369	3748	04.07.2022	1	219.84
41370	3753	04.07.2022	2	1076.93
41371	3766	04.07.2022	1	62.18
41372	3781	04.07.2022	1	1828.10
41373	3785	04.07.2022	2	210.39
41374	3836	04.07.2022	1	562.33
41375	3845	04.07.2022	2	618.53
41376	3846	04.07.2022	1	148.49
41377	3852	04.07.2022	2	218.80
41378	3868	04.07.2022	1	405.09
41379	3874	04.07.2022	2	18.01
41380	3877	04.07.2022	2	629.04
41381	3881	04.07.2022	1	110.58
41382	3890	04.07.2022	2	220.16
41383	3897	04.07.2022	2	1427.69
41384	3899	04.07.2022	1	208.46
41385	3901	04.07.2022	2	339.93
41386	3902	04.07.2022	1	291.24
41387	59	05.07.2022	2	687.59
41388	132	05.07.2022	2	116.43
41389	272	05.07.2022	2	60.41
41390	330	05.07.2022	2	244.65
41391	402	05.07.2022	1	13.46
41392	402	05.07.2022	1	13.46
41393	445	05.07.2022	1	68.76
41394	445	05.07.2022	1	68.76
41395	564	05.07.2022	2	59.21
41396	636	05.07.2022	1	31.15
41397	663	05.07.2022	2	245.26
41398	684	05.07.2022	2	21.71
41399	992	05.07.2022	2	201.32
41400	1026	05.07.2022	2	460.07
41401	1111	05.07.2022	2	6.22
41402	1289	05.07.2022	2	180.12
41403	1303	05.07.2022	1	466.00
41404	1330	05.07.2022	2	410.70
41405	1344	05.07.2022	2	462.27
41406	1352	05.07.2022	1	22.89
41407	1352	05.07.2022	2	589.05
41408	1359	05.07.2022	2	6.04
41409	1401	05.07.2022	2	124.12
41410	1818	05.07.2022	2	197.03
41411	2059	05.07.2022	1	196.63
41412	2123	05.07.2022	1	202.27
41413	2209	05.07.2022	2	50.64
41414	2264	05.07.2022	2	75.78
41415	2346	05.07.2022	1	44.63
41416	2385	05.07.2022	1	135.22
41417	2401	05.07.2022	2	100.49
41418	2613	05.07.2022	1	46.91
41419	2618	05.07.2022	2	345.92
41420	2740	05.07.2022	1	71.64
41421	2755	05.07.2022	2	456.52
41422	2756	05.07.2022	2	175.76
41423	2759	05.07.2022	2	10.45
41424	2820	05.07.2022	2	484.04
41425	2864	05.07.2022	2	9.50
41426	2867	05.07.2022	2	734.55
41427	2867	05.07.2022	2	734.55
41428	2881	05.07.2022	2	19.98
41429	2890	05.07.2022	1	1080.39
41430	2891	05.07.2022	2	18.56
41431	2903	05.07.2022	2	30.38
41432	2935	05.07.2022	1	383.83
41433	2939	05.07.2022	1	173.56
41434	2958	05.07.2022	2	270.71
41435	3016	05.07.2022	2	745.01
41436	3019	05.07.2022	2	112.11
41437	3025	05.07.2022	1	400.44
41438	3040	05.07.2022	1	29.63
41439	3056	05.07.2022	2	27.52
41440	3062	05.07.2022	1	45.39
41441	3063	05.07.2022	2	424.65
41442	3110	05.07.2022	2	404.39
41443	3114	05.07.2022	2	249.99
41444	3126	05.07.2022	1	41.00
41445	3134	05.07.2022	2	44.66
41446	3134	05.07.2022	2	44.66
41447	3146	05.07.2022	1	11.14
41448	3154	05.07.2022	2	41.51
41449	3168	05.07.2022	2	33.14
41450	3168	05.07.2022	2	33.14
41451	3170	05.07.2022	1	335.81
41452	3178	05.07.2022	2	266.64
41453	3190	05.07.2022	2	197.39
41454	3196	05.07.2022	2	3.18
41455	3208	05.07.2022	2	211.95
41456	3247	05.07.2022	2	51.89
41457	3250	05.07.2022	1	468.21
41458	3267	05.07.2022	1	200.24
41459	3304	05.07.2022	2	56.25
41460	3307	05.07.2022	2	37.30
41461	3315	05.07.2022	2	151.42
41462	3323	05.07.2022	1	433.62
41463	3327	05.07.2022	2	93.49
41464	3328	05.07.2022	1	695.00
41465	3330	05.07.2022	2	86.21
41466	3368	05.07.2022	2	86.82
41467	3376	05.07.2022	2	786.27
41468	3405	05.07.2022	1	645.19
41469	3414	05.07.2022	2	157.83
41470	3414	05.07.2022	2	157.83
41471	3423	05.07.2022	2	198.32
41472	3424	05.07.2022	1	519.14
41473	3434	05.07.2022	1	35.84
41474	3434	05.07.2022	2	82.73
41475	3476	05.07.2022	2	330.63
41476	3478	05.07.2022	2	64.29
41477	3481	05.07.2022	2	487.31
41478	3484	05.07.2022	1	288.12
41479	3495	05.07.2022	1	127.43
41480	3496	05.07.2022	2	187.85
41481	3496	05.07.2022	2	187.85
41482	3502	05.07.2022	2	201.65
41483	3520	05.07.2022	1	912.08
41484	3521	05.07.2022	1	72.54
41485	3525	05.07.2022	2	100.62
41486	3545	05.07.2022	2	435.40
41487	3549	05.07.2022	1	156.45
41488	3552	05.07.2022	2	230.56
41489	3557	05.07.2022	2	160.70
41490	3559	05.07.2022	2	130.22
41491	3560	05.07.2022	2	237.61
41492	3565	05.07.2022	2	42.01
41493	3581	05.07.2022	2	226.79
41494	3588	05.07.2022	2	87.43
41495	3589	05.07.2022	2	87.39
41496	3594	05.07.2022	1	89.85
41497	3596	05.07.2022	2	203.58
41498	3604	05.07.2022	2	188.37
41499	3622	05.07.2022	1	321.13
41500	3626	05.07.2022	1	172.15
41501	3629	05.07.2022	2	424.56
41502	3635	05.07.2022	1	283.72
41503	3635	05.07.2022	2	361.03
41504	3636	05.07.2022	2	36.69
41505	3646	05.07.2022	2	52.81
41506	3650	05.07.2022	2	343.82
41507	3650	05.07.2022	2	343.82
41508	3650	05.07.2022	2	343.82
41509	3651	05.07.2022	1	552.46
41510	3668	05.07.2022	2	2.92
41511	3669	05.07.2022	2	886.64
41512	3671	05.07.2022	1	1045.74
41513	3677	05.07.2022	1	533.45
41514	3684	05.07.2022	2	1404.02
41515	3686	05.07.2022	1	38.03
41516	3687	05.07.2022	2	133.24
41517	3694	05.07.2022	1	98.91
41518	3704	05.07.2022	1	415.46
41519	3713	05.07.2022	2	24.64
41520	3721	05.07.2022	1	467.39
41521	3725	05.07.2022	2	101.80
41522	3729	05.07.2022	2	189.63
41523	3742	05.07.2022	2	2.73
41524	3745	05.07.2022	1	765.52
41525	3752	05.07.2022	2	1278.59
41526	3754	05.07.2022	1	626.76
41527	3758	05.07.2022	1	191.08
41528	3768	05.07.2022	2	67.06
41529	3770	05.07.2022	2	186.64
41530	3788	05.07.2022	1	227.02
41531	3795	05.07.2022	1	683.92
41532	3795	05.07.2022	2	137.92
41533	3816	05.07.2022	1	155.78
41534	3821	05.07.2022	2	206.62
41535	3824	05.07.2022	2	55.03
41536	3826	05.07.2022	2	137.23
41537	3827	05.07.2022	2	87.55
41538	3836	05.07.2022	2	19.38
41539	3845	05.07.2022	1	161.60
41540	3855	05.07.2022	2	96.46
41541	3867	05.07.2022	1	417.61
41542	3868	05.07.2022	2	268.68
41543	3874	05.07.2022	2	18.01
41544	3885	05.07.2022	2	180.20
41545	3889	05.07.2022	2	274.59
41546	3909	05.07.2022	1	1034.39
41547	3912	05.07.2022	1	666.57
41548	49	06.07.2022	2	113.31
41549	59	06.07.2022	2	687.59
41550	330	06.07.2022	1	10.77
41551	467	06.07.2022	1	6.55
41552	578	06.07.2022	2	97.12
41553	606	06.07.2022	2	185.96
41554	661	06.07.2022	2	430.17
41555	754	06.07.2022	1	61.46
41556	991	06.07.2022	1	69.27
41557	1035	06.07.2022	1	39.96
41558	1149	06.07.2022	2	240.29
41559	1200	06.07.2022	2	2.02
41560	1258	06.07.2022	2	27.47
41561	1289	06.07.2022	2	180.12
41562	1290	06.07.2022	2	60.28
41563	1291	06.07.2022	2	380.16
41564	1359	06.07.2022	2	6.04
41565	1409	06.07.2022	2	331.62
41566	1409	06.07.2022	2	331.62
41567	1436	06.07.2022	2	197.25
41568	1481	06.07.2022	1	123.41
41569	1505	06.07.2022	2	178.61
41570	1552	06.07.2022	2	64.59
41571	1553	06.07.2022	1	1.76
41572	1578	06.07.2022	1	621.18
41573	1580	06.07.2022	2	6.29
41574	1582	06.07.2022	2	312.63
41575	1664	06.07.2022	1	9.88
41576	1746	06.07.2022	2	1017.58
41577	1921	06.07.2022	2	89.71
41578	1931	06.07.2022	2	237.16
41579	2122	06.07.2022	2	33.86
41580	2152	06.07.2022	2	45.45
41581	2224	06.07.2022	2	1216.99
41582	2233	06.07.2022	2	304.18
41583	2256	06.07.2022	1	126.97
41584	2341	06.07.2022	1	6.55
41585	2395	06.07.2022	1	249.53
41586	2488	06.07.2022	1	26.24
41587	2502	06.07.2022	2	381.69
41588	2571	06.07.2022	2	162.05
41589	2720	06.07.2022	2	81.55
41590	2724	06.07.2022	1	24.84
41591	2730	06.07.2022	2	152.56
41592	2770	06.07.2022	1	311.26
41593	2782	06.07.2022	2	97.69
41594	2786	06.07.2022	2	233.19
41595	2792	06.07.2022	1	35.75
41596	2821	06.07.2022	2	172.02
41597	2836	06.07.2022	1	301.83
41598	2846	06.07.2022	1	451.30
41599	2847	06.07.2022	2	392.39
41600	2850	06.07.2022	2	48.07
41601	2850	06.07.2022	2	48.07
41602	2851	06.07.2022	1	236.77
41603	2862	06.07.2022	2	447.80
41604	2868	06.07.2022	2	76.77
41605	2881	06.07.2022	2	19.98
41606	2888	06.07.2022	2	647.21
41607	2892	06.07.2022	2	71.31
41608	2899	06.07.2022	2	299.87
41609	2907	06.07.2022	2	350.79
41610	2912	06.07.2022	2	34.91
41611	2915	06.07.2022	2	251.30
41612	2921	06.07.2022	2	104.19
41613	2921	06.07.2022	2	104.19
41614	2928	06.07.2022	1	29.45
41615	2929	06.07.2022	2	295.57
41616	2931	06.07.2022	2	684.42
41617	2939	06.07.2022	1	173.56
41618	2942	06.07.2022	2	80.62
41619	2944	06.07.2022	2	154.21
41620	2952	06.07.2022	2	235.36
41621	2953	06.07.2022	2	331.67
41622	2960	06.07.2022	2	1.35
41623	2983	06.07.2022	2	598.71
41624	2990	06.07.2022	1	188.19
41625	3015	06.07.2022	2	39.53
41626	3041	06.07.2022	1	25.32
41627	3047	06.07.2022	2	78.62
41628	3064	06.07.2022	2	196.06
41629	3066	06.07.2022	2	114.38
41630	3095	06.07.2022	1	233.23
41631	3108	06.07.2022	2	102.98
41632	3118	06.07.2022	2	213.93
41633	3118	06.07.2022	2	213.93
41634	3136	06.07.2022	2	169.46
41635	3149	06.07.2022	1	640.54
41636	3152	06.07.2022	2	246.41
41637	3154	06.07.2022	2	41.51
41638	3175	06.07.2022	2	100.41
41639	3197	06.07.2022	2	157.45
41640	3199	06.07.2022	1	936.44
41641	3207	06.07.2022	1	150.88
41642	3232	06.07.2022	1	338.27
41643	3246	06.07.2022	1	212.13
41644	3252	06.07.2022	2	607.54
41645	3280	06.07.2022	2	95.82
41646	3285	06.07.2022	2	109.59
41647	3318	06.07.2022	2	482.98
41648	3326	06.07.2022	2	1544.10
41649	3327	06.07.2022	1	517.46
41650	3333	06.07.2022	2	22.84
41651	3345	06.07.2022	1	146.32
41652	3372	06.07.2022	1	135.07
41653	3384	06.07.2022	2	100.22
41654	3397	06.07.2022	1	42.63
41655	3409	06.07.2022	2	68.27
41656	3414	06.07.2022	2	157.83
41657	3414	06.07.2022	2	157.83
41658	3417	06.07.2022	1	708.85
41659	3432	06.07.2022	2	58.58
41660	3453	06.07.2022	2	654.52
41661	3456	06.07.2022	1	1370.87
41662	3470	06.07.2022	2	222.25
41663	3482	06.07.2022	2	38.61
41664	3487	06.07.2022	2	379.43
41665	3491	06.07.2022	1	1007.62
41666	3497	06.07.2022	1	78.37
41667	3508	06.07.2022	2	481.30
41668	3509	06.07.2022	2	117.27
41669	3513	06.07.2022	2	102.89
41670	3514	06.07.2022	2	122.95
41671	3532	06.07.2022	2	29.48
41672	3543	06.07.2022	2	121.16
41673	3555	06.07.2022	2	57.50
41674	3558	06.07.2022	2	660.14
41675	3560	06.07.2022	2	237.61
41676	3569	06.07.2022	1	51.12
41677	3581	06.07.2022	2	226.79
41678	3582	06.07.2022	2	0.48
41679	3591	06.07.2022	1	3399.86
41680	3600	06.07.2022	1	427.63
41681	3601	06.07.2022	1	80.63
41682	3604	06.07.2022	2	188.37
41683	3605	06.07.2022	1	484.62
41684	3616	06.07.2022	1	223.89
41685	3624	06.07.2022	2	426.60
41686	3628	06.07.2022	1	233.79
41687	3629	06.07.2022	1	735.08
41688	3635	06.07.2022	1	283.72
41689	3635	06.07.2022	1	283.72
41690	3646	06.07.2022	2	52.81
41691	3649	06.07.2022	1	165.29
41692	3653	06.07.2022	1	450.98
41693	3675	06.07.2022	1	360.00
41694	3701	06.07.2022	2	70.52
41695	3703	06.07.2022	2	62.19
41696	3704	06.07.2022	1	415.46
41697	3704	06.07.2022	2	705.55
41698	3712	06.07.2022	2	138.18
41699	3717	06.07.2022	2	80.88
41700	3728	06.07.2022	1	323.77
41701	3729	06.07.2022	2	189.63
41702	3737	06.07.2022	1	168.04
41703	3748	06.07.2022	2	22.98
41704	3757	06.07.2022	1	423.76
41705	3763	06.07.2022	1	408.65
41706	3765	06.07.2022	1	996.19
41707	3768	06.07.2022	1	491.20
41708	3770	06.07.2022	2	186.64
41709	3774	06.07.2022	2	202.26
41710	3791	06.07.2022	2	337.76
41711	3797	06.07.2022	2	48.95
41712	3801	06.07.2022	2	53.97
41713	3804	06.07.2022	2	142.78
41714	3808	06.07.2022	1	851.66
41715	3818	06.07.2022	1	19.07
41716	3818	06.07.2022	2	10.14
41717	3827	06.07.2022	2	87.55
41718	3838	06.07.2022	1	2122.27
41719	3853	06.07.2022	2	152.04
41720	3855	06.07.2022	1	189.06
41721	3857	06.07.2022	2	281.54
41722	3863	06.07.2022	2	82.71
41723	3877	06.07.2022	1	168.04
41724	3881	06.07.2022	1	110.58
41725	3886	06.07.2022	1	340.43
41726	3894	06.07.2022	2	287.26
41727	142	07.07.2022	1	45.11
41728	388	07.07.2022	1	5.77
41729	388	07.07.2022	2	44.73
41730	425	07.07.2022	2	861.43
41731	467	07.07.2022	1	6.55
41732	507	07.07.2022	2	50.83
41733	507	07.07.2022	2	50.83
41734	526	07.07.2022	2	75.27
41735	593	07.07.2022	2	210.12
41736	731	07.07.2022	1	139.18
41737	882	07.07.2022	2	2821.42
41738	924	07.07.2022	2	117.13
41739	941	07.07.2022	2	164.05
41740	952	07.07.2022	2	104.46
41741	1034	07.07.2022	2	77.73
41742	1111	07.07.2022	2	6.22
41743	1179	07.07.2022	2	465.31
41744	1254	07.07.2022	2	932.50
41745	1305	07.07.2022	1	13.20
41746	1314	07.07.2022	1	5.05
41747	1328	07.07.2022	2	395.70
41748	1344	07.07.2022	2	462.27
41749	1372	07.07.2022	2	164.23
41750	1389	07.07.2022	2	116.66
41751	1393	07.07.2022	2	81.73
41752	1406	07.07.2022	2	414.30
41753	1731	07.07.2022	2	7.42
41754	1748	07.07.2022	2	171.32
41755	1768	07.07.2022	1	112.81
41756	1818	07.07.2022	1	155.07
41757	1869	07.07.2022	1	93.79
41758	1910	07.07.2022	2	112.60
41759	1935	07.07.2022	2	308.43
41760	1986	07.07.2022	2	7.57
41761	2025	07.07.2022	2	40.79
41762	2061	07.07.2022	1	8.37
41763	2080	07.07.2022	1	45.35
41764	2361	07.07.2022	2	56.18
41765	2370	07.07.2022	2	199.79
41766	2439	07.07.2022	1	473.32
41767	2546	07.07.2022	1	198.24
41768	2565	07.07.2022	1	124.96
41769	2565	07.07.2022	2	224.62
41770	2616	07.07.2022	2	130.54
41771	2635	07.07.2022	1	105.67
41772	2722	07.07.2022	1	37.24
41773	2741	07.07.2022	2	236.58
41774	2748	07.07.2022	1	57.15
41775	2763	07.07.2022	2	98.30
41776	2778	07.07.2022	2	85.42
41777	2782	07.07.2022	1	61.92
41778	2831	07.07.2022	1	131.57
41779	2834	07.07.2022	2	281.74
41780	2848	07.07.2022	2	260.00
41781	2864	07.07.2022	2	9.50
41782	2879	07.07.2022	2	99.26
41783	2901	07.07.2022	2	256.24
41784	2902	07.07.2022	1	224.47
41785	2903	07.07.2022	2	30.38
41786	2914	07.07.2022	1	99.82
41787	2923	07.07.2022	2	33.73
41788	2935	07.07.2022	1	383.83
41789	2951	07.07.2022	1	49.37
41790	2960	07.07.2022	2	1.35
41791	2980	07.07.2022	1	238.19
41792	2986	07.07.2022	1	162.87
41793	3000	07.07.2022	1	22.61
41794	3000	07.07.2022	2	33.57
41795	3031	07.07.2022	2	53.70
41796	3040	07.07.2022	2	158.34
41797	3041	07.07.2022	2	217.34
41798	3047	07.07.2022	1	107.67
41799	3047	07.07.2022	2	78.62
41800	3087	07.07.2022	2	45.14
41801	3088	07.07.2022	2	38.23
41802	3093	07.07.2022	2	211.21
41803	3102	07.07.2022	2	474.00
41804	3127	07.07.2022	2	155.55
41805	3145	07.07.2022	2	102.87
41806	3175	07.07.2022	1	317.23
41807	3194	07.07.2022	1	959.73
41808	3215	07.07.2022	1	434.66
41809	3216	07.07.2022	2	12.81
41810	3218	07.07.2022	1	316.07
41811	3241	07.07.2022	2	263.48
41812	3247	07.07.2022	2	51.89
41813	3249	07.07.2022	2	1.24
41814	3250	07.07.2022	2	151.16
41815	3261	07.07.2022	1	425.58
41816	3267	07.07.2022	2	11.50
41817	3270	07.07.2022	1	1465.84
41818	3271	07.07.2022	1	267.86
41819	3273	07.07.2022	1	618.12
41820	3273	07.07.2022	2	299.94
41821	3355	07.07.2022	2	55.46
41822	3378	07.07.2022	2	704.54
41823	3381	07.07.2022	2	66.85
41824	3392	07.07.2022	2	22.27
41825	3398	07.07.2022	2	17.30
41826	3407	07.07.2022	2	110.19
41827	3409	07.07.2022	2	68.27
41828	3428	07.07.2022	2	263.75
41829	3434	07.07.2022	2	82.73
41830	3447	07.07.2022	2	4.27
41831	3455	07.07.2022	2	142.03
41832	3468	07.07.2022	1	214.38
41833	3477	07.07.2022	1	320.11
41834	3486	07.07.2022	2	335.50
41835	3488	07.07.2022	2	396.10
41836	3494	07.07.2022	2	74.76
41837	3508	07.07.2022	2	481.30
41838	3515	07.07.2022	2	218.41
41839	3540	07.07.2022	2	27.92
41840	3571	07.07.2022	2	22.16
41841	3575	07.07.2022	1	65.94
41842	3575	07.07.2022	2	15.39
41843	3576	07.07.2022	1	411.13
41844	3580	07.07.2022	2	499.04
41845	3581	07.07.2022	2	226.79
41846	3622	07.07.2022	2	203.08
41847	3623	07.07.2022	1	1030.15
41848	3629	07.07.2022	2	424.56
41849	3639	07.07.2022	2	93.69
41850	3643	07.07.2022	1	9.89
41851	3647	07.07.2022	2	681.47
41852	3649	07.07.2022	1	165.29
41853	3653	07.07.2022	2	227.56
41854	3655	07.07.2022	2	7.51
41855	3666	07.07.2022	2	510.15
41856	3671	07.07.2022	2	827.79
41857	3686	07.07.2022	2	88.92
41858	3688	07.07.2022	2	97.52
41859	3690	07.07.2022	2	289.43
41860	3703	07.07.2022	2	62.19
41861	3712	07.07.2022	1	111.26
41862	3714	07.07.2022	2	510.01
41863	3725	07.07.2022	2	101.80
41864	3738	07.07.2022	2	193.47
41865	3742	07.07.2022	2	2.73
41866	3752	07.07.2022	1	9.88
41867	3754	07.07.2022	2	29.33
41868	3754	07.07.2022	2	29.33
41869	3761	07.07.2022	2	29.87
41870	3761	07.07.2022	2	29.87
41871	3768	07.07.2022	2	67.06
41872	3774	07.07.2022	1	10.17
41873	3774	07.07.2022	2	202.26
41874	3784	07.07.2022	2	49.81
41875	3784	07.07.2022	2	49.81
41876	3785	07.07.2022	2	210.39
41877	3790	07.07.2022	1	411.34
41878	3794	07.07.2022	2	61.82
41879	3795	07.07.2022	2	137.92
41880	3795	07.07.2022	2	137.92
41881	3806	07.07.2022	2	233.06
41882	3808	07.07.2022	1	851.66
41883	3833	07.07.2022	2	120.29
41884	3838	07.07.2022	2	39.19
41885	3852	07.07.2022	2	218.80
41886	3855	07.07.2022	2	96.46
41887	3862	07.07.2022	2	366.50
41888	3864	07.07.2022	2	403.49
41889	3865	07.07.2022	2	248.12
41890	3866	07.07.2022	1	712.83
41891	3868	07.07.2022	2	268.68
41892	3881	07.07.2022	2	13.68
41893	3885	07.07.2022	1	214.94
41894	3888	07.07.2022	2	649.72
41895	3890	07.07.2022	2	220.16
41896	3903	07.07.2022	2	79.72
41897	3911	07.07.2022	1	1688.39
41898	3912	07.07.2022	2	213.94
41899	49	08.07.2022	2	113.31
41900	82	08.07.2022	1	61.43
41901	115	08.07.2022	2	590.65
41902	388	08.07.2022	1	5.77
41903	457	08.07.2022	2	24.17
41904	661	08.07.2022	2	430.17
41905	736	08.07.2022	2	71.37
41906	741	08.07.2022	2	142.42
41907	873	08.07.2022	1	206.13
41908	915	08.07.2022	1	15.56
41909	984	08.07.2022	2	673.60
41910	1003	08.07.2022	1	61.74
41911	1254	08.07.2022	1	150.38
41912	1290	08.07.2022	2	60.28
41913	1305	08.07.2022	2	88.40
41914	1305	08.07.2022	2	88.40
41915	1316	08.07.2022	1	145.11
41916	1383	08.07.2022	2	371.09
41917	1384	08.07.2022	2	255.58
41918	1434	08.07.2022	1	109.49
41919	1567	08.07.2022	2	310.49
41920	1636	08.07.2022	1	40.60
41921	1641	08.07.2022	1	341.34
41922	1840	08.07.2022	1	136.55
41923	1887	08.07.2022	2	115.80
41924	1920	08.07.2022	2	691.25
41925	1993	08.07.2022	2	300.26
41926	2073	08.07.2022	2	24.09
41927	2122	08.07.2022	1	71.10
41928	2122	08.07.2022	2	33.86
41929	2146	08.07.2022	2	916.56
41930	2168	08.07.2022	2	113.41
41931	2346	08.07.2022	2	41.44
41932	2394	08.07.2022	2	58.75
41933	2439	08.07.2022	2	403.80
41934	2700	08.07.2022	2	251.95
41935	2732	08.07.2022	1	342.30
41936	2747	08.07.2022	2	44.42
41937	2750	08.07.2022	2	193.06
41938	2753	08.07.2022	2	143.02
41939	2756	08.07.2022	2	175.76
41940	2769	08.07.2022	2	102.23
41941	2798	08.07.2022	1	112.26
41942	2805	08.07.2022	2	99.95
41943	2810	08.07.2022	2	314.69
41944	2831	08.07.2022	2	56.08
41945	2836	08.07.2022	2	34.89
41946	2865	08.07.2022	2	131.33
41947	2899	08.07.2022	2	299.87
41948	2901	08.07.2022	2	256.24
41949	2903	08.07.2022	2	30.38
41950	2910	08.07.2022	1	148.79
41951	2917	08.07.2022	2	75.76
41952	2935	08.07.2022	1	383.83
41953	2944	08.07.2022	1	238.17
41954	2949	08.07.2022	2	250.05
41955	2951	08.07.2022	1	49.37
41956	2957	08.07.2022	2	151.32
41957	2960	08.07.2022	1	41.51
41958	2960	08.07.2022	2	1.35
41959	2960	08.07.2022	2	1.35
41960	2973	08.07.2022	1	45.02
41961	2981	08.07.2022	2	134.18
41962	2993	08.07.2022	2	602.38
41963	3013	08.07.2022	2	238.96
41964	3015	08.07.2022	2	39.53
41965	3062	08.07.2022	1	45.39
41966	3073	08.07.2022	2	21.58
41967	3103	08.07.2022	1	62.12
41968	3103	08.07.2022	2	4.09
41969	3133	08.07.2022	2	536.94
