id	user_id	issuance_date	return_date	actual_return_date	body	percent
2950	3111	02.04.2022	16.04.2022	16.04.2022	4500	1890
2951	3130	02.04.2022	16.04.2022		2500	5062.5
2952	3221	02.04.2022	16.04.2022		1000	2025
2953	2780	03.04.2022	17.04.2022		3000	6030
2954	2956	04.04.2022	18.04.2022	02.05.2022	3000	1890
2955	2960	04.04.2022	18.04.2022	31.05.2022	3000	3195
2956	2999	04.04.2022	18.04.2022		500	997.5
2957	2799	05.04.2022	19.04.2022		1500	2970
2958	2812	05.04.2022	19.04.2022		3000	5940
2959	3313	05.04.2022	19.04.2022		1000	1980
2960	3261	06.04.2022	20.04.2022		500	982.5
2961	3108	07.04.2022	21.04.2022		2000	3900
2962	3109	07.04.2022	21.04.2022		4000	7800
2963	3306	07.04.2022	21.04.2022		5000	9750
2964	3308	07.04.2022	21.04.2022	10.06.2022	3500	4095
2965	3329	07.04.2022	21.04.2022		4000	7800
2966	3338	07.04.2022	21.04.2022	12.05.2022	4500	3307.5
2967	2838	08.04.2022	22.04.2022	16.04.2022	4000	1680
2968	2963	08.04.2022	22.04.2022	04.06.2022	4000	4260
2969	3000	08.04.2022	22.04.2022	24.04.2022	3500	1575
2970	3096	08.04.2022	22.04.2022	29.06.2022	1500	2160
2971	3110	08.04.2022	22.04.2022	12.06.2022	3500	4147.5
2972	3183	08.04.2022	22.04.2022		1000	1935
2973	2858	09.04.2022	23.04.2022		1000	1920
2974	2900	09.04.2022	23.04.2022	24.05.2022	2000	1770
2975	2911	09.04.2022	23.04.2022	09.05.2022	1500	990
2976	2922	09.04.2022	23.04.2022	22.04.2022	500	210
2977	2960	09.04.2022	23.04.2022		1500	2880
2978	3338	09.04.2022	23.04.2022	19.05.2022	5000	4050
2979	2828	10.04.2022	24.04.2022	27.06.2022	2500	3450
2980	2897	10.04.2022	24.04.2022		1500	2857.5
2981	2915	10.04.2022	24.04.2022		500	952.5
2982	2927	10.04.2022	24.04.2022		5000	9525
2983	2938	10.04.2022	24.04.2022		4500	8572.5
2984	2994	10.04.2022	24.04.2022	16.05.2022	3000	2250
2985	3030	10.04.2022	24.04.2022		5000	9525
2986	3254	10.04.2022	24.04.2022		4500	8572.5
2987	3255	10.04.2022	24.04.2022	27.06.2022	1000	1380
2988	2754	11.04.2022	25.04.2022		1000	1890
2989	3125	11.04.2022	25.04.2022		4500	8505
2990	3138	11.04.2022	25.04.2022		2500	4725
2991	3367	11.04.2022	25.04.2022		4500	8505
2992	2783	12.04.2022	26.04.2022		3000	5625
2993	2923	12.04.2022	26.04.2022		2500	4687.5
2994	3008	12.04.2022	26.04.2022		4000	7500
2995	3140	12.04.2022	26.04.2022	01.05.2022	3500	1732.5
2996	3191	12.04.2022	26.04.2022		4000	7500
2997	2837	13.04.2022	27.04.2022		5000	9300
2998	2955	13.04.2022	27.04.2022		2000	3720
2999	3327	13.04.2022	27.04.2022		5000	9300
3000	2829	14.04.2022	28.04.2022		500	922.5
3001	2922	14.04.2022	28.04.2022		1500	2767.5
3002	2961	14.04.2022	28.04.2022		1500	2767.5
3003	3061	14.04.2022	28.04.2022		500	922.5
3004	3115	14.04.2022	28.04.2022	04.05.2022	3000	1530
3005	3316	14.04.2022	28.04.2022	28.04.2022	4500	1890
3006	3340	14.04.2022	28.04.2022		2500	4612.5
3007	2785	15.04.2022	29.04.2022	16.05.2022	2500	1687.5
3008	2823	15.04.2022	29.04.2022	15.06.2022	4500	5062.5
3009	2981	15.04.2022	29.04.2022	11.06.2022	1500	1597.5
3010	3232	15.04.2022	29.04.2022		1500	2745
3011	3257	15.04.2022	29.04.2022	23.04.2022	3000	1260
3012	2745	16.04.2022	30.04.2022		1000	1815
3013	2762	16.04.2022	30.04.2022		1500	2722.5
3014	2955	16.04.2022	30.04.2022		2500	4537.5
3015	2981	16.04.2022	30.04.2022		1000	1815
3016	3032	16.04.2022	30.04.2022		3000	5445
3017	3067	16.04.2022	30.04.2022		5000	9075
3018	3138	16.04.2022	30.04.2022		4500	8167.5
3019	3198	16.04.2022	30.04.2022		500	907.5
3020	3201	16.04.2022	30.04.2022		500	907.5
3021	3245	16.04.2022	30.04.2022		3000	5445
3022	3379	16.04.2022	30.04.2022		4000	7260
3023	3121	17.04.2022	01.05.2022		1000	1800
3024	3348	17.04.2022	01.05.2022	20.04.2022	4000	1680
3025	3064	18.04.2022	02.05.2022		3500	6247.5
3026	3251	18.04.2022	02.05.2022		3000	5355
3027	3324	18.04.2022	02.05.2022		4500	8032.5
3028	3332	18.04.2022	02.05.2022		5000	8925
3029	3337	18.04.2022	02.05.2022	07.06.2022	3500	3360
3030	3409	18.04.2022	02.05.2022	25.04.2022	1500	630
3031	2829	19.04.2022	03.05.2022		500	885
3032	2935	19.04.2022	03.05.2022	01.05.2022	2500	1050
3033	2956	19.04.2022	03.05.2022	27.04.2022	2000	840
3034	3098	19.04.2022	03.05.2022		2000	3540
3035	3099	19.04.2022	03.05.2022	24.06.2022	5000	6000
3036	3368	19.04.2022	03.05.2022	13.05.2022	4000	2280
3037	3407	19.04.2022	03.05.2022		2000	3540
3038	3057	20.04.2022	04.05.2022		4500	7897.5
3039	3226	20.04.2022	04.05.2022	25.06.2022	4500	5400
3040	3261	20.04.2022	04.05.2022		3000	5265
3041	3284	20.04.2022	04.05.2022		2000	3510
3042	3353	20.04.2022	04.05.2022		4000	7020
3043	2904	21.04.2022	05.05.2022		3500	6090
3044	3179	21.04.2022	05.05.2022		3500	6090
3045	3202	21.04.2022	05.05.2022	13.05.2022	3000	1620
3046	3219	21.04.2022	05.05.2022	27.04.2022	3500	1470
3047	3360	21.04.2022	05.05.2022		1000	1740
3048	2914	22.04.2022	06.05.2022	07.05.2022	2500	1087.5
3049	3027	22.04.2022	06.05.2022		3500	6037.5
3050	3159	22.04.2022	06.05.2022	28.04.2022	3500	1470
3051	3186	22.04.2022	06.05.2022		1000	1725
3052	3187	22.04.2022	06.05.2022	23.06.2022	3000	3420
3053	3352	22.04.2022	06.05.2022		4500	7762.5
3054	3386	22.04.2022	06.05.2022	21.05.2022	500	322.5
3055	3418	22.04.2022	06.05.2022		500	862.5
3056	3420	22.04.2022	06.05.2022		500	862.5
3057	3422	22.04.2022	06.05.2022		3500	6037.5
3058	3062	23.04.2022	07.05.2022		3500	5985
3059	3172	23.04.2022	07.05.2022		1500	2565
3060	3429	23.04.2022	07.05.2022		4500	7695
3061	2766	24.04.2022	08.05.2022		3500	5932.5
3062	3107	24.04.2022	08.05.2022		1500	2542.5
3063	3304	24.04.2022	08.05.2022		3000	5085
3064	3324	24.04.2022	08.05.2022		5000	8475
3065	3388	24.04.2022	08.05.2022		1500	2542.5
3066	3394	24.04.2022	08.05.2022		2500	4237.5
3067	3419	24.04.2022	08.05.2022		3500	5932.5
3068	2756	25.04.2022	09.05.2022	04.05.2022	5000	2100
3069	2884	25.04.2022	09.05.2022	13.06.2022	2000	1890
3070	3195	25.04.2022	09.05.2022		1500	2520
3071	3289	25.04.2022	09.05.2022		2000	3360
3072	3290	25.04.2022	09.05.2022		500	840
3073	3367	25.04.2022	09.05.2022		500	840
3074	3391	25.04.2022	09.05.2022	27.04.2022	500	210
3075	3438	25.04.2022	09.05.2022	16.06.2022	3500	3465
3076	3444	25.04.2022	09.05.2022	01.05.2022	4500	1890
3077	3446	25.04.2022	09.05.2022		2500	4200
3078	2950	26.04.2022	10.05.2022		3000	4995
3079	3139	26.04.2022	10.05.2022		4000	6660
3080	3355	26.04.2022	10.05.2022		500	832.5
3081	3414	26.04.2022	10.05.2022		4000	6660
3082	3199	27.04.2022	11.05.2022		500	825
3083	3324	27.04.2022	11.05.2022		500	825
3084	3360	27.04.2022	11.05.2022		3500	5775
3085	3363	27.04.2022	11.05.2022	28.04.2022	4000	1680
3086	3408	27.04.2022	11.05.2022	20.06.2022	2000	2040
3087	3431	27.04.2022	11.05.2022		500	825
3088	3447	27.04.2022	11.05.2022		2000	3300
3089	3462	27.04.2022	11.05.2022	27.05.2022	3000	1980
3090	3467	27.04.2022	11.05.2022	29.04.2022	4000	1680
3091	3468	27.04.2022	11.05.2022		4500	7425
3092	3471	27.04.2022	11.05.2022	28.04.2022	1000	420
3093	2958	28.04.2022	12.05.2022		1500	2452.5
3094	3030	28.04.2022	12.05.2022		1500	2452.5
3095	3266	28.04.2022	12.05.2022		2000	3270
3096	3388	28.04.2022	12.05.2022	28.04.2022	1500	630
3097	3416	28.04.2022	12.05.2022	29.04.2022	3500	1470
3098	3439	28.04.2022	12.05.2022	12.06.2022	3500	3097.5
3099	3450	28.04.2022	12.05.2022	29.04.2022	500	210
3100	3461	28.04.2022	12.05.2022		3500	5722.5
3101	3472	28.04.2022	12.05.2022	01.05.2022	3500	1470
3102	3481	28.04.2022	12.05.2022		4000	6540
3103	2770	29.04.2022	13.05.2022		500	810
3104	2806	29.04.2022	13.05.2022	29.04.2022	1500	630
3105	2807	29.04.2022	13.05.2022		4000	6480
3106	2883	29.04.2022	13.05.2022		4000	6480
3107	2981	29.04.2022	13.05.2022		1500	2430
3108	3162	29.04.2022	13.05.2022		1500	2430
3109	3215	29.04.2022	13.05.2022		5000	8100
3110	3278	29.04.2022	13.05.2022		3500	5670
3111	3287	29.04.2022	13.05.2022		4500	7290
3112	3352	29.04.2022	13.05.2022		1500	2430
3113	3385	29.04.2022	13.05.2022	22.05.2022	3500	1942.5
3114	3398	29.04.2022	13.05.2022		2500	4050
3115	3424	29.04.2022	13.05.2022		1000	1620
3116	3425	29.04.2022	13.05.2022		3500	5670
3117	3428	29.04.2022	13.05.2022	01.06.2022	2000	1410
3118	3438	29.04.2022	13.05.2022		2000	3240
3119	3452	29.04.2022	13.05.2022	23.06.2022	1000	1035
3120	3470	29.04.2022	13.05.2022	29.04.2022	5000	2100
3121	3473	29.04.2022	13.05.2022		1500	2430
3122	3482	29.04.2022	13.05.2022		4000	6480
3123	3486	29.04.2022	13.05.2022		3000	4860
3124	3487	29.04.2022	13.05.2022		4500	7290
3125	3488	29.04.2022	13.05.2022	10.05.2022	1000	420
3126	2977	30.04.2022	14.05.2022		2000	3210
3127	3111	30.04.2022	14.05.2022		1500	2407.5
3128	3167	30.04.2022	14.05.2022	02.06.2022	3000	2115
3129	3490	30.04.2022	14.05.2022	15.05.2022	2000	870
3130	2794	01.05.2022	15.05.2022	23.05.2022	500	270
3131	2972	01.05.2022	15.05.2022		1000	1590
3132	3230	01.05.2022	15.05.2022		5000	7950
3133	2830	02.05.2022	16.05.2022		5000	7875
3134	3331	02.05.2022	16.05.2022		1000	1575
3135	3343	02.05.2022	16.05.2022		4000	6300
3136	2877	03.05.2022	17.05.2022		3500	5460
3137	2955	03.05.2022	17.05.2022		4000	6240
3138	2976	03.05.2022	17.05.2022		4000	6240
3139	3106	03.05.2022	17.05.2022		3500	5460
3140	3156	03.05.2022	17.05.2022		3000	4680
3141	3197	03.05.2022	17.05.2022	26.06.2022	500	510
3142	3234	03.05.2022	17.05.2022	21.05.2022	1000	480
3143	3264	03.05.2022	17.05.2022		5000	7800
3144	3305	03.05.2022	17.05.2022	24.06.2022	1500	1485
3145	2880	04.05.2022	18.05.2022		2500	3862.5
3146	3068	04.05.2022	18.05.2022		2000	3090
3147	3070	04.05.2022	18.05.2022	22.06.2022	1500	1417.5
3148	3092	04.05.2022	18.05.2022		2000	3090
3149	3142	04.05.2022	18.05.2022		2500	3862.5
3150	3315	04.05.2022	18.05.2022	19.06.2022	2500	2250
3151	3319	04.05.2022	18.05.2022		5000	7725
3152	3489	04.05.2022	18.05.2022		4000	6180
3153	3503	04.05.2022	18.05.2022		2000	3090
3154	3340	05.05.2022	19.05.2022		2000	3060
3155	3530	05.05.2022	19.05.2022	10.05.2022	500	210
3156	2853	06.05.2022	20.05.2022	27.06.2022	1500	1485
3157	2925	06.05.2022	20.05.2022		2500	3787.5
3158	3237	06.05.2022	20.05.2022		500	757.5
3159	3398	06.05.2022	20.05.2022	13.06.2022	2000	1560
3160	3438	06.05.2022	20.05.2022	15.05.2022	3000	1260
3161	3477	06.05.2022	20.05.2022	27.05.2022	1000	525
3162	3507	06.05.2022	20.05.2022	23.06.2022	500	465
3163	2763	07.05.2022	21.05.2022	19.05.2022	5000	2100
3164	3114	07.05.2022	21.05.2022	29.06.2022	4000	4020
3165	3120	07.05.2022	21.05.2022		3000	4500
3166	3421	07.05.2022	21.05.2022	20.06.2022	4500	3915
3167	3506	07.05.2022	21.05.2022	08.06.2022	1000	690
3168	2949	08.05.2022	22.05.2022		500	742.5
3169	3130	08.05.2022	22.05.2022	16.06.2022	1500	1192.5
3170	3168	08.05.2022	22.05.2022		3000	4455
3171	3275	08.05.2022	22.05.2022	07.06.2022	1500	990
3172	3339	08.05.2022	22.05.2022		4500	6682.5
3173	3404	08.05.2022	22.05.2022		3500	5197.5
3174	3417	08.05.2022	22.05.2022	09.05.2022	2500	1050
3175	3436	08.05.2022	22.05.2022		2000	2970
3176	3540	08.05.2022	22.05.2022	29.06.2022	1000	990
3177	3036	09.05.2022	23.05.2022		4500	6615
3178	3141	09.05.2022	23.05.2022		4500	6615
3179	3358	09.05.2022	23.05.2022	18.05.2022	2000	840
3180	3377	09.05.2022	23.05.2022		4500	6615
3181	2843	10.05.2022	24.05.2022		3000	4365
3182	2850	10.05.2022	24.05.2022		2500	3637.5
3183	3032	10.05.2022	24.05.2022		5000	7275
3184	3038	10.05.2022	24.05.2022		3000	4365
3185	3108	10.05.2022	24.05.2022	18.06.2022	3500	2782.5
3186	3336	10.05.2022	24.05.2022		5000	7275
3187	3437	10.05.2022	24.05.2022	07.06.2022	4000	2520
3188	3491	10.05.2022	24.05.2022	13.06.2022	5000	3600
3189	2805	11.05.2022	25.05.2022	13.06.2022	500	352.5
3190	2972	11.05.2022	25.05.2022		3500	5040
3191	2991	11.05.2022	25.05.2022		500	720
3192	3145	11.05.2022	25.05.2022		500	720
3193	3339	11.05.2022	25.05.2022		1000	1440
3194	3520	11.05.2022	25.05.2022		2500	3600
3195	3532	11.05.2022	25.05.2022		3000	4320
3196	3554	11.05.2022	25.05.2022		3000	4320
3197	2725	12.05.2022	26.05.2022		4000	5700
3198	3009	12.05.2022	26.05.2022	20.05.2022	5000	2100
3199	3041	12.05.2022	26.05.2022		4000	5700
3200	3095	12.05.2022	26.05.2022	22.06.2022	3500	2887.5
3201	3309	12.05.2022	26.05.2022		4000	5700
3202	3327	12.05.2022	26.05.2022		4500	6412.5
3203	3330	12.05.2022	26.05.2022		1500	2137.5
3204	3444	12.05.2022	26.05.2022		2000	2850
3205	3469	12.05.2022	26.05.2022		4000	5700
3206	2778	13.05.2022	27.05.2022	30.05.2022	4500	2092.5
3207	2883	13.05.2022	27.05.2022		4500	6345
3208	3030	13.05.2022	27.05.2022		2000	2820
3209	3086	13.05.2022	27.05.2022		1000	1410
3210	3315	13.05.2022	27.05.2022		4000	5640
3211	3333	13.05.2022	27.05.2022	29.06.2022	500	457.5
3212	3417	13.05.2022	27.05.2022		500	705
3213	3440	13.05.2022	27.05.2022		5000	7050
3214	2868	14.05.2022	28.05.2022	07.06.2022	2000	1140
3215	3018	14.05.2022	28.05.2022		2500	3487.5
3216	3032	14.05.2022	28.05.2022		500	697.5
3217	3213	14.05.2022	28.05.2022		1500	2092.5
3218	3368	14.05.2022	28.05.2022		2000	2790
3219	3404	14.05.2022	28.05.2022	27.06.2022	1000	870
3220	3433	14.05.2022	28.05.2022		2500	3487.5
3221	3517	14.05.2022	28.05.2022		4000	5580
3222	3559	14.05.2022	28.05.2022		4000	5580
3223	2735	15.05.2022	29.05.2022		3000	4140
3224	2854	15.05.2022	29.05.2022		4500	6210
3225	3204	15.05.2022	29.05.2022		3500	4830
3226	3237	15.05.2022	29.05.2022		3500	4830
3227	3288	15.05.2022	29.05.2022		4000	5520
3228	3309	15.05.2022	29.05.2022		5000	6900
3229	3540	15.05.2022	29.05.2022	25.05.2022	1000	420
3230	3564	15.05.2022	29.05.2022		4500	6210
3231	3024	16.05.2022	30.05.2022		3500	4777.5
3232	3381	16.05.2022	30.05.2022		2500	3412.5
3233	3516	16.05.2022	30.05.2022	17.05.2022	500	210
3234	3016	17.05.2022	31.05.2022	15.06.2022	500	322.5
3235	3367	17.05.2022	31.05.2022	23.05.2022	5000	2100
3236	3398	17.05.2022	31.05.2022		3000	4050
3237	3524	17.05.2022	31.05.2022		2000	2700
3238	3562	17.05.2022	31.05.2022	07.06.2022	3000	1575
3239	3576	17.05.2022	31.05.2022		3000	4050
3240	2731	18.05.2022	01.06.2022	22.05.2022	3000	1260
3241	2974	18.05.2022	01.06.2022		5000	6675
3242	3026	18.05.2022	01.06.2022		3500	4672.5
3243	3120	18.05.2022	01.06.2022		2500	3337.5
3244	3237	18.05.2022	01.06.2022	30.06.2022	3000	2565
3245	3295	18.05.2022	01.06.2022		3000	4005
3246	3336	18.05.2022	01.06.2022		1500	2002.5
3247	3426	18.05.2022	01.06.2022		500	667.5
3248	3610	18.05.2022	01.06.2022		500	667.5
3249	2819	19.05.2022	02.06.2022		4500	5940
3250	2979	19.05.2022	02.06.2022		4000	5280
3251	2992	19.05.2022	02.06.2022		500	660
3252	3143	19.05.2022	02.06.2022		4500	5940
3253	3171	19.05.2022	02.06.2022		2500	3300
3254	3474	19.05.2022	02.06.2022		3000	3960
3255	2849	20.05.2022	03.06.2022		2500	3262.5
3256	2864	20.05.2022	03.06.2022		4500	5872.5
3257	2926	20.05.2022	03.06.2022		5000	6525
3258	3185	20.05.2022	03.06.2022		3000	3915
3259	3195	20.05.2022	03.06.2022		500	652.5
3260	3244	20.05.2022	03.06.2022		3500	4567.5
3261	3300	20.05.2022	03.06.2022		4500	5872.5
3262	3574	20.05.2022	03.06.2022		1000	1305
3263	3622	20.05.2022	03.06.2022		4500	5872.5
3264	3632	20.05.2022	03.06.2022	27.05.2022	5000	2100
3265	2873	21.05.2022	04.06.2022		2000	2580
3266	2886	21.05.2022	04.06.2022		1000	1290
3267	2917	21.05.2022	04.06.2022		1500	1935
3268	3184	21.05.2022	04.06.2022		3500	4515
3269	3250	21.05.2022	04.06.2022		500	645
3270	3474	21.05.2022	04.06.2022		4000	5160
3271	3554	21.05.2022	04.06.2022		3000	3870
3272	3588	21.05.2022	04.06.2022		1500	1935
3273	3621	21.05.2022	04.06.2022		4000	5160
3274	3638	21.05.2022	04.06.2022	21.05.2022	4500	1890
3275	3035	22.05.2022	05.06.2022		2000	2550
3276	3135	22.05.2022	05.06.2022	23.05.2022	500	210
3277	3145	22.05.2022	05.06.2022		2500	3187.5
3278	3182	22.05.2022	05.06.2022		3500	4462.5
3279	3222	22.05.2022	05.06.2022	24.05.2022	1500	630
3280	3399	22.05.2022	05.06.2022		500	637.5
3281	3451	22.05.2022	05.06.2022		4000	5100
3282	3492	22.05.2022	05.06.2022		1000	1275
3283	3603	22.05.2022	05.06.2022		2000	2550
3284	3617	22.05.2022	05.06.2022		2000	2550
3285	3624	22.05.2022	05.06.2022		500	637.5
3286	3626	22.05.2022	05.06.2022	22.05.2022	2500	1050
3287	2812	23.05.2022	06.06.2022	01.06.2022	4000	1680
3288	2913	23.05.2022	06.06.2022		5000	6300
3289	3219	23.05.2022	06.06.2022		4000	5040
3290	3317	23.05.2022	06.06.2022		1000	1260
3291	3524	23.05.2022	06.06.2022		3000	3780
3292	3577	23.05.2022	06.06.2022		3500	4410
3293	3610	23.05.2022	06.06.2022		4000	5040
3294	3611	23.05.2022	06.06.2022		2000	2520
3295	3626	23.05.2022	06.06.2022	28.05.2022	3000	1260
3296	3648	23.05.2022	06.06.2022	30.05.2022	3000	1260
3297	3650	23.05.2022	06.06.2022	30.06.2022	4500	3510
3298	2788	24.05.2022	07.06.2022		4000	4980
3299	3105	24.05.2022	07.06.2022		3000	3735
3300	3244	24.05.2022	07.06.2022	29.05.2022	5000	2100
3301	3419	24.05.2022	07.06.2022		2000	2490
3302	3482	24.05.2022	07.06.2022		1000	1245
3303	3524	24.05.2022	07.06.2022	26.05.2022	1000	420
3304	3567	24.05.2022	07.06.2022		2000	2490
3305	3652	24.05.2022	07.06.2022		2000	2490
3306	3661	24.05.2022	07.06.2022	14.06.2022	3500	1837.5
3307	3078	25.05.2022	08.06.2022		2000	2460
3308	3142	25.05.2022	08.06.2022		2500	3075
3309	3450	25.05.2022	08.06.2022	26.06.2022	5000	3450
3310	3555	25.05.2022	08.06.2022	29.05.2022	5000	2100
3311	3590	25.05.2022	08.06.2022	02.06.2022	1000	420
3312	3615	25.05.2022	08.06.2022		2000	2460
3313	3628	25.05.2022	08.06.2022	14.06.2022	1500	765
3314	3632	25.05.2022	08.06.2022	05.06.2022	2000	840
3315	3647	25.05.2022	08.06.2022		3500	4305
3316	3648	25.05.2022	08.06.2022	14.06.2022	500	255
3317	3652	25.05.2022	08.06.2022	30.05.2022	3500	1470
3318	3654	25.05.2022	08.06.2022		5000	6150
3319	3654	25.05.2022	08.06.2022		3500	4305
3320	3654	25.05.2022	08.06.2022		2000	2460
3321	2868	26.05.2022	09.06.2022		4000	4860
3322	3185	26.05.2022	09.06.2022		5000	6075
3323	3274	26.05.2022	09.06.2022		3000	3645
3324	3334	26.05.2022	09.06.2022		1500	1822.5
3325	3374	26.05.2022	09.06.2022	27.05.2022	4500	1890
3326	3455	26.05.2022	09.06.2022		5000	6075
3327	3463	26.05.2022	09.06.2022		2000	2430
3328	3562	26.05.2022	09.06.2022		2000	2430
3329	3657	26.05.2022	09.06.2022		4000	4860
3330	3664	26.05.2022	09.06.2022		5000	6075
3331	3668	26.05.2022	09.06.2022		3500	4252.5
3332	3669	26.05.2022	09.06.2022		1500	1822.5
3333	3675	26.05.2022	09.06.2022		3500	4252.5
3334	3094	27.05.2022	10.06.2022	27.05.2022	3000	1260
3335	3183	27.05.2022	10.06.2022		1000	1200
3336	3191	27.05.2022	10.06.2022		4500	5400
3337	3217	27.05.2022	10.06.2022		1500	1800
3338	3224	27.05.2022	10.06.2022		3000	3600
3339	3226	27.05.2022	10.06.2022	03.06.2022	2500	1050
3340	3346	27.05.2022	10.06.2022		2500	3000
3341	3378	27.05.2022	10.06.2022		1000	1200
3342	3441	27.05.2022	10.06.2022		1500	1800
3343	3517	27.05.2022	10.06.2022	11.06.2022	4000	1740
3344	3538	27.05.2022	10.06.2022	28.05.2022	2500	1050
3345	3565	27.05.2022	10.06.2022		4000	4800
3346	3573	27.05.2022	10.06.2022	27.05.2022	4500	1890
3347	3580	27.05.2022	10.06.2022		4500	5400
3348	3591	27.05.2022	10.06.2022		1500	1800
3349	3592	27.05.2022	10.06.2022		1500	1800
3350	3637	27.05.2022	10.06.2022		2000	2400
3351	3653	27.05.2022	10.06.2022	30.05.2022	5000	2100
3352	3659	27.05.2022	10.06.2022	28.05.2022	1000	420
3353	3669	27.05.2022	10.06.2022		2000	2400
3354	3682	27.05.2022	10.06.2022		4500	5400
3355	2741	28.05.2022	11.06.2022		500	592.5
3356	2782	28.05.2022	11.06.2022	20.06.2022	3000	1665
3357	2992	28.05.2022	11.06.2022	28.06.2022	2500	1687.5
3358	3292	28.05.2022	11.06.2022	10.06.2022	2000	840
3359	3363	28.05.2022	11.06.2022	10.06.2022	1500	630
3360	3522	28.05.2022	11.06.2022		1000	1185
3361	3610	28.05.2022	11.06.2022	29.05.2022	3000	1260
3362	3615	28.05.2022	11.06.2022		1500	1777.5
3363	3645	28.05.2022	11.06.2022	22.06.2022	3000	1755
3364	3674	28.05.2022	11.06.2022		2000	2370
3365	3686	28.05.2022	11.06.2022	28.06.2022	1500	1012.5
3366	2750	29.05.2022	12.06.2022	30.05.2022	3000	1260
3367	2953	29.05.2022	12.06.2022		4000	4680
3368	2982	29.05.2022	12.06.2022		2000	2340
3369	3137	29.05.2022	12.06.2022		4500	5265
3370	3169	29.05.2022	12.06.2022		3000	3510
3371	3205	29.05.2022	12.06.2022		500	585
3372	3306	29.05.2022	12.06.2022		1500	1755
3373	3411	29.05.2022	12.06.2022	30.05.2022	4500	1890
3374	3481	29.05.2022	12.06.2022	09.06.2022	2500	1050
3375	3539	29.05.2022	12.06.2022	30.05.2022	2500	1050
3376	3547	29.05.2022	12.06.2022		5000	5850
3377	3581	29.05.2022	12.06.2022		5000	5850
3378	3618	29.05.2022	12.06.2022		2500	2925
3379	3633	29.05.2022	12.06.2022		3500	4095
3380	3672	29.05.2022	12.06.2022		3000	3510
3381	3690	29.05.2022	12.06.2022		1000	1170
3382	3693	29.05.2022	12.06.2022		5000	5850
3383	3695	29.05.2022	12.06.2022		1500	1755
3384	2725	30.05.2022	13.06.2022		3000	3465
3385	2982	30.05.2022	13.06.2022		4000	4620
3386	3083	30.05.2022	13.06.2022	30.05.2022	3000	1260
3387	3334	30.05.2022	13.06.2022	30.05.2022	500	210
3388	3350	30.05.2022	13.06.2022	27.06.2022	3500	2205
3389	3478	30.05.2022	13.06.2022	30.05.2022	2000	840
3390	3514	30.05.2022	13.06.2022		3500	4042.5
3391	3558	30.05.2022	13.06.2022		5000	5775
3392	3617	30.05.2022	13.06.2022		2000	2310
3393	3640	30.05.2022	13.06.2022		2000	2310
3394	3645	30.05.2022	13.06.2022		4500	5197.5
3395	3657	30.05.2022	13.06.2022		2500	2887.5
3396	3664	30.05.2022	13.06.2022	26.06.2022	5000	3075
3397	3682	30.05.2022	13.06.2022		5000	5775
3398	3692	30.05.2022	13.06.2022		500	577.5
3399	3695	30.05.2022	13.06.2022		500	577.5
3400	3700	30.05.2022	13.06.2022		500	577.5
3401	3701	30.05.2022	13.06.2022	05.06.2022	2500	1050
3402	3703	30.05.2022	13.06.2022		3500	4042.5
3403	2909	31.05.2022	14.06.2022		4000	4560
3404	3237	31.05.2022	14.06.2022	05.06.2022	2500	1050
3405	3247	31.05.2022	14.06.2022		2500	2850
3406	3363	31.05.2022	14.06.2022	21.06.2022	4500	2362.5
3407	3407	31.05.2022	14.06.2022		2500	2850
3408	3438	31.05.2022	14.06.2022		500	570
3409	3469	31.05.2022	14.06.2022		1000	1140
3410	3706	31.05.2022	14.06.2022	26.06.2022	4000	2400
3411	3706	31.05.2022	14.06.2022	31.05.2022	500	210
3412	3707	31.05.2022	14.06.2022		4000	4560
3413	3711	31.05.2022	14.06.2022	31.05.2022	2500	1050
3414	3711	31.05.2022	14.06.2022		3000	3420
3415	2838	01.06.2022	15.06.2022	22.06.2022	3500	1837.5
3416	3254	01.06.2022	15.06.2022		1000	1125
3417	3299	01.06.2022	15.06.2022		4500	5062.5
3418	3323	01.06.2022	15.06.2022		4500	5062.5
3419	3415	01.06.2022	15.06.2022		1500	1687.5
3420	3508	01.06.2022	15.06.2022		2500	2812.5
3421	3615	01.06.2022	15.06.2022		4000	4500
3422	3673	01.06.2022	15.06.2022		3500	3937.5
3423	3711	01.06.2022	15.06.2022		1000	1125
3424	2758	02.06.2022	16.06.2022		3500	3885
3425	2961	02.06.2022	16.06.2022		1500	1665
3426	3279	02.06.2022	16.06.2022		1500	1665
3427	3363	02.06.2022	16.06.2022		2000	2220
3428	3391	02.06.2022	16.06.2022		4000	4440
3429	3496	02.06.2022	16.06.2022		5000	5550
3430	3496	02.06.2022	16.06.2022		500	555
3431	3540	02.06.2022	16.06.2022		3500	3885
3432	3544	02.06.2022	16.06.2022		1000	1110
3433	3624	02.06.2022	16.06.2022	04.06.2022	3500	1470
3434	3648	02.06.2022	16.06.2022		500	555
3435	2795	03.06.2022	17.06.2022		4500	4927.5
3436	2859	03.06.2022	17.06.2022		1500	1642.5
3437	2904	03.06.2022	17.06.2022		3000	3285
3438	2915	03.06.2022	17.06.2022		1000	1095
3439	3059	03.06.2022	17.06.2022		2000	2190
3440	3130	03.06.2022	17.06.2022	04.06.2022	4000	1680
3441	3335	03.06.2022	17.06.2022		2500	2737.5
